   
lumi event photon_et photon_ph
755252 344545970 1.6374511 -1.103759
516939 235827948 -0.280456 1.1091308
645217 294348156 1.8547363 0.3231811
764264 348656919 0.9458007 0.0357131
783683 357515843 -0.697998 2.3129882
1253725 571949203 0.3207397 -1.005615
747611 341059814 1.1450195 -1.879638
1000553 456452312 1.2797851 -2.055664
1061224 484130265 -1.285400 -1.404052
727141 331721764 -2.327148 -0.192871
83261 37983517 1.8430175 0.5814208
984631 449188297 0.5369873 2.9838867
1325617 604746580 -0.847656 -2.604980
262556 119778211 -1.157714 0.2947998
1298593 592417790 1.8471679 -0.757324
321063 146468985 1.3867187 1.6528320
1196264 545735430 1.2958984 -0.727783
275595 125726238 2.3847656 -2.233398
639607 291788612 1.9589843 -2.255859
370952 169228097 0.7403564 1.4440918
1104373 503815004 1.7609863 -0.871337
264113 120488200 -0.446166 -2.148437
784343 357817020 -1.757324 -1.768798
405416 184950811 -0.469177 -2.915527
72569 33106346 1.2973632 1.1169433
83231 37969653 -1.024169 2.2329101
1290561 588753646 -1.058837 1.7155761
143305 65375931 -1.576416 3.0297851
6091 2778476 -0.361572 -1.401611
763495 348306474 0.1766662 -2.412597
36221 16523731 -0.803100 0.9907226
198683 90639052 -1.730957 -3.014160
1186465 541265549 -2.252441 -1.052490
418644 190985137 -0.753906 -0.867431
300196 136949334 0.2755126 0.4959716
337169 153816458 -1.191894 2.5239257
973038 443900197 -2.061523 -1.419677
720402 328647372 -0.837280 -1.574707
44441 20273635 0.1743469 -1.976318
511318 233263305 -2.350097 1.1213378
179595 81931246 -0.126373 0.0995635
223399 101914574 1.2119140 -2.255859
459338 209550292 0.2960815 -1.445556
971233 443076214 1.3339843 -2.535644
160976 73437371 -1.418212 2.5927734
286618 130755044 0.3827514 1.6743164
48616 22178726 -1.898925 0.1530456
680997 310670923 0.2765502 -2.694335
479954 218954795 -0.481201 1.7631835
212006 96717338 1.8698730 2.4472656
215218 98182573 -2.104492 0.4789428
323022 147362293 -1.390625 1.9907226
81917 37370375 -0.828857 -0.827880
919267 419369442 1.3459472 -1.572509
767133 349966137 -1.950927 1.0241699
1018865 464806346 -1.980468 -0.928955
1256361 573151469 -1.396972 -2.149414
55806 25458743 -0.992919 0.2509765
1135231 517892135 0.9542236 2.2568359
1180331 538466839 1.6791992 1.0407714
693413 316334894 0.8748779 0.2098083
806656 367996423 -1.316894 1.7729492
817591 372984599 -1.597656 1.4982910
1061345 484185322 1.0598144 2.7875976
1254108 572124332 2.0073242 0.4597167
1072085 489085343 -0.094375 0.8719482
1197759 546417688 1.3825683 2.8940429
1363452 622006884 -0.414489 -0.349060
1188107 542014430 -0.596679 -0.844604
1239153 565301301 0.4778442 -1.711914
1274272 581322932 2.0507812 1.5891113
1299349 592763378 0.0899200 1.3730468
1269349 579077103 1.9262695 -0.593017
463491 211444190 1.2016601 0.7852783
1278904 583435719 0.5190429 -2.608398
1350424 616063214 1.8618164 3.0644531
1035025 472178454 -2.005371 -1.357421
1252803 571528520 0.8068847 1.2575683
1328225 605936028 -1.146972 -2.443359
342886 156424539 -1.625976 -2.203613
3301 1505514 0.7687988 2.2158203
77799 35492082 1.1982421 1.7314453
111461 50848225 1.2729492 0.9407958
54469 24849065 -1.746337 2.3466796
163814 74731890 -1.823242 2.0400390
48767 22247650 0.2290344 1.9382324
1152613 525822181 1.3669433 1.9746093
1214107 553875462 0.0148334 -0.894653
259723 118485534 2.0966796 0.8706054
167062 76213393 0.6082763 -0.809204
410263 187161764 -1.809814 2.0405273
107753 49157017 -1.339599 1.5595703
126795 57843987 1.2956543 -1.194091
44617 20354438 1.3259277 0.6810302
364741 166394647 2.1494140 -3.137207
835573 381188038 0.0779418 0.8754882
509939 232634257 -1.605468 -2.209960
293956 134102537 -0.473144 -0.120620
21324 9727689 -1.333984 1.7390136
1059754 483459565 1.7104492 -2.321289
61978 28274352 -0.342224 -0.778930
363266 165721844 -0.753295 0.1502380
252474 115178356 0.2391357 -0.466674
648505 295847766 -1.281494 0.3166503
666883 304231817 1.9919433 -0.483459
1113447 507954351 0.7120361 2.9033203
533412 243342620 -0.540039 -0.317810
715631 326470621 -1.186767 2.6523437
976007 445254399 -0.188629 -1.362060
995617 454200460 -1.571289 3.0322265
802998 366327952 1.8544921 -1.301269
945408 431295174 -0.517944 -2.629882
907742 414111748 -0.844726 1.6584472
420704 191924912 1.5927734 -2.147460
1317814 601186788 -0.460815 1.2038574
155303 70849325 0.6839599 1.6489257
1174451 535784431 0.9488525 -1.447509
307048 140075630 -0.212127 1.0214843
1113664 508053262 1.6428222 -1.036132
596846 272281343 -0.844848 1.9003906
530143 241851115 1.6811523 -1.521240
341369 155732837 -1.679931 -2.792968
231238 105491002 -1.664794 -2.607421
1337656 610238596 -0.861450 -1.938964
573021 261412113 2.0771484 0.7838134
459881 209797576 2.1679687 2.0424804
523899 239002640 1.8347168 3.0141601
1361574 621150133 -1.717529 0.0383987
1146284 522934573 -0.123718 -1.148437
169547 77347605 -0.744506 -2.029296
784328 357810670 0.1545104 -1.40625
37699 17198527 2.3476562 -1.166015
424754 193772480 -0.451782 -1.844482
1118589 510300387 -1.616943 1.4934082
682409 311315198 -2.417968 -2.521972
1275857 582046080 1.7583007 -2.670898
1218721 555980189 -0.160034 0.5954589
1354814 618065926 -1.269287 -1.595214
368486 168103542 1.6264648 -1.346923
564979 257743696 0.5866699 0.5297851
509703 232526580 1.6474609 0.9644775
146453 66811917 0.8443603 1.7409668
960743 438291064 -1.050781 -2.300781
410779 187397417 0.4382934 0.4003906
211675 96565974 -0.097793 1.7998046
1230826 561502682 -0.397338 -0.217071
1193929 544670382 0.2873535 1.8654785
381197 173902153 2.4941406 -2.871582
1075362 490579934 -0.805786 -2.727050
447056 203947097 0.0083217 0.5858154
1229774 561022703 -1.616210 1.4924316
904197 412494702 -1.597900 -0.120864
619962 282826653 -1.224853 0.0493698
1197363 546236653 -0.973754 -1.152099
186954 85288118 -0.323913 -2.359375
622460 283966229 1.0344238 1.5346679
27723 12647277 2.1699218 -0.137908
513419 234222025 -1.249023 -2.757812
1367506 623856146 -1.717285 0.9796142
1096554 500248032 0.6433105 0.3804931
696268 317637803 -0.843261 -1.649658
420621 191887287 -0.655151 2.7348632
276509 126143459 -1.391113 0.0308189
294499 134350813 1.8505859 0.2008361
310203 141514272 -0.857910 -1.607421
817768 373065644 -1.168945 -2.749023
836917 381801608 -0.968627 1.3105468
549135 250515131 0.3462524 1.1542968
587981 268236693 1.3332519 1.5429687
789276 360067939 1.3828125 2.0498046
884625 403566107 -1.780517 3.0400390
771718 352058089 -0.433044 0.5389404
765456 349201156 -1.974853 0.7384033
1095866 499934242 0.8857421 -0.158386
907645 414067766 -0.221649 -1.818847
945147 431175954 0.0251197 -0.528808
807213 368250315 0.5397949 2.5507812
859132 391935687 -1.028808 -1.827636
889872 405959669 0.9185791 0.4854736
880239 401565049 -0.881469 -1.716552
1210079 552038319 -0.281311 2.0209960
971902 443381558 -0.722778 -0.946044
1043627 476102775 1.7473144 -0.994384
871149 397418185 1.125 1.1779785
893091 407427816 2.0576171 -0.755615
933056 425660086 -2.238281 1.5456543
1123744 512652098 -1.217285 -2.605468
881092 401954211 0.0013637 2.4941406
876116 399684278 -1.065429 -1.625976
184959 84378351 -1.788085 0.0367584
836858 381774602 -1.847656 1.0080566
314451 143452243 -0.356140 -1.383300
634319 289376604 -1.373535 0.2089233
269228 122821794 -0.817626 1.0871582
58396 26640137 1.8547363 1.1862793
534231 243716196 1.0131835 -1.940673
91621 41797506 -0.205017 2.328125
977689 446022060 -2.183593 -3.005859
1194883 545105387 -1.905029 -0.710815
838742 382633915 -2.056640 -1.420166
263717 120307913 -0.307800 -3.042968
742822 338875263 1.1958007 -2.816894
531412 242429976 0.3625488 2.9633789
138160 63028567 -1.830566 -2.341308
329756 150434870 0.8601074 -1.668701
268098 122306636 0.2372436 -3.001464
639966 291952297 -0.080001 1.0820312
209926 95768028 -2.212890 0.5770263
573142 261467033 0.0811309 1.7668457
1189885 542825340 -1.636718 2.6513671
112703 51415104 1.7109375 -0.303894
1250551 570500911 -0.813110 1.6584472
475798 217058917 1.7658691 1.3278808
442497 201867248 1.2009277 -2.330566
474447 216442739 0.5505371 1.2773437
1157567 528081986 -2.480957 -1.076904
1296738 591572034 0.8065185 1.3649902
512168 233651302 0.1953125 0.6218261
407032 185687807 -0.751342 -1.029296
480925 219398121 -1.602539 1.0451660
472869 215722862 0.6790771 0.8352050
1098686 501220598 1.7282714 0.9060058
845077 385524227 -0.901000 0.9011230
306481 139816442 -2.233886 0.4382324
460299 209988479 -0.707519 -0.174804
500657 228399751 1.7001953 -2.384277
223755 102076815 -0.831909 1.9538574
1360829 620810326 1.3723144 0.6206054
640383 292142689 -2.232421 -1.083251
74645 34053202 1.3210449 -0.493835
290558 132552773 1.1838378 0.1363525
281555 128445316 1.1518554 0.7823486
727219 331757227 -1.598144 -0.766235
63730 29073586 0.2360534 -1.507080
252002 114963188 1.1704101 0.2296752
781671 356598297 0.6555175 1.7988281
305004 139142556 0.2481689 -0.264770
224141 102252899 -0.922119 -1.336914
406904 185629729 -0.427429 3.0410156
88658 40445645 -0.049789 1.4648437
657685 300035853 0.0755004 0.5338134
175231 79939977 -2.035156 1.7670898
184952 84374940 0.5843505 1.2456054
184011 83945423 -1.623535 1.1567382
229102 104516287 0.7199707 1.7055664
642941 293309526 0.2231750 -2.859863
1020567 465582492 1.3696289 2.8447265
1185076 540631766 0.6614990 -1.187255
823587 375720586 -2.225097 -1.080566
739774 337484744 -1.370361 -2.776855
1286231 586778351 0.8435058 2.7578125
102396 46713309 1.6416015 -2.294433
890407 406203647 1.7304687 -2.886230
722124 329432790 0.3931884 1.6652832
1050142 479074469 0.8386230 3.0898437
1309918 597584599 2.0141601 -2.818847
301291 137448799 -1.802001 0.5810546
387479 176767912 0.2081604 0.5151367
829996 378644341 0.2445983 1.3391113
451951 206180069 -2.025878 1.4731445
61338 27982597 -1.604492 -1.915039
242919 110819761 -0.805908 0.7124023
155016 70718171 1.8659668 2.0625
854408 389780811 2.1674804 -2.038574
1078692 492099265 -1.669677 2.7431640
1090874 497656453 0.8385009 -2.138671
1256863 573380564 1.2626953 2.8134765
1319522 601965655 0.7740478 2.5795898
1053394 480558372 -1.317382 -1.670410
1362694 621660970 0.4435424 -0.051406
269296 122852898 1.6335449 0.4423217
541685 247116874 1.4079589 -1.871093
696114 317567258 -1.621093 -0.814453
553311 252420220 -1.979248 -0.524414
473761 216129357 0.3957519 1.6655273
755944 344861628 -1.320800 -3.067382
665458 303581947 0.1966247 -0.500488
611393 278917529 2.0756835 -0.180328
781132 356352147 -0.217376 -1.117187
785229 358221527 -0.361816 -0.520751
736601 336036943 -2.010253 -1.772216
692517 315926457 -1.654052 1.7285156
933977 426080236 1.6096191 -0.673950
1000936 456626895 0.4274291 0.2115478
517098 235900094 -0.326904 -0.398132
1020983 465772452 2.2934570 3.1279296
629763 287297816 -0.790893 -1.647949
701617 320077501 0.5174560 2.1567382
824479 376127426 -2.281738 -3.025390
962444 439066929 -1.681396 -3.087890
1130933 515931625 0.7655029 1.1230468
1181433 538969649 -0.299804 -2.503906
1126086 513720236 1.5700683 2.9155273
984435 449099213 2.3305664 -1.166015
1309599 597439302 -0.317321 1.5168457
1027529 468759074 -1.666503 -2.770019
1131613 516241633 -0.020500 -0.432678
1242019 566609360 1.0432128 1.1538085
1333101 608160575 -1.667236 0.6512451
1247896 569290110 2.1293945 1.4091796
1160341 529347359 -1.906738 0.1515502
941643 429577238 -2.280761 -0.721801
953216 434856908 1.0026855 -0.817260
630621 287689184 -0.599731 -3.129394
780236 355943611 -1.832763 0.9659423
738572 336936453 -0.960571 2.0791015
877408 400273700 -0.483154 -0.879394
825776 376719101 0.3698120 0.1219329
898729 410000547 -1.725097 -2.602050
1346239 614154189 -0.673950 1.9833984
1105976 504546165 1.4216308 1.3476562
949775 433287218 -0.363098 -3.040527
117995 53829538 2.1289062 -0.254272
206189 94063448 -2.125976 0.2088317
683477 311802026 0.5039062 2.2011718
788193 359573634 1.0764160 -0.531127
719484 328228454 1.6132812 -0.786743
236886 108067317 -1.905517 -1.078369
356491 162630929 -0.140655 0.2764892
748434 341435402 -0.689819 -2.648925
611976 279183621 0.7850341 0.7453613
716330 326789730 -1.333007 0.6079101
433626 197820120 0.4184570 1.8889160
1158832 528658920 -1.407958 -3.105468
488934 223051612 0.6928710 -0.085662
1191322 543481181 2.3540039 0.2949829
349159 159286265 -1.917480 1.1301269
1150047 524651468 -1.053466 2.9350585
19012 8673174 -1.651367 0.4631347
408339 186284405 1.7104492 -1.659912
906613 413596977 1.8815918 2.5644531
1230178 561207340 1.8627929 -0.578735
168553 76893837 0.1200866 -1.857421
1223981 558379773 -0.023513 -2.632812
196099 89460344 -1.613769 2.1728515
658806 300547460 -1.012207 -1.823242
704331 321315709 -0.031776 -3.013671
894966 408283553 -1.755126 -2.428222
255276 116457127 1.6118164 2.1826171
1204871 549661919 -2.149414 1.1176757
619287 282518558 1.8476562 -0.919555
757794 345705604 -1.926269 -1.724853
411359 187662196 1.8239746 -1.260009
152391 69520536 0.53125 1.5048828
157957 72060124 -1.437988 -2.238281
699433 319081331 0.1259155 2.1640625
809402 369249028 -1.359619 0.2427673
1040982 474895651 -2.344238 0.6748046
961035 438424363 -0.479248 -0.041587
728768 332463985 1.8471679 -0.753906
1091877 498114230 0.5816650 0.3842773
964222 439877965 -0.711059 1.8476562
991294 452228422 1.0109863 -2.845214
1121402 511583373 2.2749023 0.9554443
1180527 538556528 -1.812011 2.65625
1018530 464653346 -1.816650 -2.894042
933076 425669193 -0.772338 2.4321289
1086648 495728685 -0.126831 2.8891601
1081633 493441105 -1.017578 -2.108886
463586 211487900 -1.307861 -1.901367
1263571 576440885 1.7553710 -0.015933
819896 374036653 -1.579345 2.1787109
527122 240473129 0.9071044 0.8485107
143675 65544536 0.1566772 2.4995117
1187632 541797346 1.6462402 -3.027832
96208 43889989 -0.087646 -2.072753
215443 98284959 0.0327377 3.0722656
266651 121645958 1.7402343 -0.934692
1130707 515828486 0.6170654 -2.240234
1091295 497848904 2.0566406 -0.516357
356695 162724205 -1.409667 -1.974609
520473 237439836 0.2147521 -1.493652
513957 234467139 -0.188293 -0.204986
170014 77560405 -0.201232 1.3850097
630882 287808371 -2.252929 -0.288757
64748 29537928 -1.861328 -2.879882
414877 189266843 2.0659179 0.7868652
937751 427801954 -1.683837 -0.905395
100417 45810220 -1.302246 2.0488281
194026 88514458 -1.170166 -1.109375
840048 383229988 2.0205078 -2.050781
703924 321129845 2.0727539 -1.431152
902772 411844467 -1.65625 0.7142333
200154 91310300 1.0263671 -1.939208
578573 263945021 -0.834472 0.0335693
1244944 567943612 1.2895507 0.1575317
1365227 622816483 -1.412841 2.5932617
344301 157070103 2.4443359 -0.306518
1341291 611896519 1.1638183 -2.895507
465567 212391790 -0.515991 2.3608398
329717 150416952 0.6826171 -2.211425
328699 149952727 -1.578369 -2.015625
34349 15669926 -1.867919 1.8327636
980475 447292429 1.0275878 0.8797607
715335 326335585 0.7081298 0.3920898
605597 276273178 -2.162597 1.0791015
440204 200821209 1.3847656 -1.081298
947763 432369561 1.7231445 2.9243164
848041 386876336 2.0595703 2.2910156
659024 300646664 -0.339050 -2.814941
956696 436444856 -1.972900 0.7385253
833558 380269389 -0.217773 -2.552734
1067193 486853207 2.2578125 0.4642333
352218 160681846 -2.150390 -0.216003
129376 59021436 -0.268737 -0.946533
81698 37270513 -0.562866 1.2834472
57129 26062550 1.2927246 -2.950683
398811 181937342 -0.118377 -1.602539
1222878 557876893 1.3217773 2.9550781
1293413 590054697 -2.139648 -0.215698
277857 126758468 -0.934814 -1.502197
455021 207580428 0.9121093 -2.198730
1109467 506139100 -0.395996 -0.556030
570033 260049145 1.4108886 -1.924316
141278 64451117 1.1840820 2.0634765
1114492 508431178 -0.304321 2.0195312
456768 208377472 -0.406311 -1.275634
726236 331308896 -0.892456 -0.570556
942274 429865402 1.7827148 1.2346191
353982 161486239 -0.514038 -0.435791
319255 145644023 -0.039314 -2.242675
886537 404437993 1.4782714 1.7265625
500026 228111684 1.7668457 -0.283203
614867 280502551 1.0695800 -1.953369
29474 13445909 2.3662109 -0.582031
602189 274718979 -0.269714 -0.916992
1219861 556500474 -1.287109 1.9580078
375982 171522972 1.1511230 0.7893066
1292086 589449539 2.0810546 -2.268554
126461 57691414 2.0292968 -0.066314
1199834 547363986 2.0161132 1.5895996
257973 117687398 -0.530883 0.6636962
1314858 599838426 2.0849609 -0.151184
79716 36366462 0.6267089 -1.431640
722939 329804979 2.0639648 -2.845703
17945 8186452 -0.517211 2.6333007
223976 102178055 -1.914062 -0.634643
618723 282261307 -1.246337 -3.066894
332051 151481307 0.2647705 1.9792480
4699 2143817 1.9816894 -0.550170
1320368 602351741 -1.271240 -2.154785
16749 7641068 -1.378173 0.2406616
489427 223276451 -1.974121 -3.067382
584465 266633063 0.3077392 1.9196777
170481 77773129 0.7562255 -0.329589
1112338 507448566 2.4125976 -1.020751
3347 1526839 2.0122070 2.3369140
1332585 607925430 -1.235595 0.8547363
11521 5255629 -1.351806 -0.675170
472916 215744491 2.2495117 2.0708007
77773 35480159 1.4135742 -1.037597
756554 345140108 -2.371582 0.6746826
23845 10878066 -1.401123 -3.115234
172335 78619442 -1.088378 0.1034698
201697 92014219 0.9995117 -1.983886
591 269173 0.0762634 -0.301879
103088 47028838 0.7097167 2.2158203
1205564 549978308 1.7980957 2.1015625
1253291 571751274 -1.350341 2.0947265
877624 400372196 0.3131713 1.3693847
1076098 490916222 -1.674804 -3.141113
1225205 558938542 -1.599609 1.7250976
221002 100820967 1.1984863 0.0587387
269762 123065330 -1.145751 0.4411010
1163593 530831177 1.5966796 3.0151367
500565 228357568 2.4296875 -1.604980
319334 145680343 1.7275390 -2.885742
739703 337452499 1.1984863 -2.803222
328778 149988748 1.6730957 -0.664672
873965 398702864 2.125 -2.987304
368255 167997917 -0.594238 -0.727416
665181 303455361 -1.383056 2.9282226
605926 276423364 1.7199707 2.7890625
360857 164623192 1.8764648 1.0847168
1290567 588756513 0.4114379 -1.233886
966244 440800417 -1.626220 -0.836669
1044415 476462048 1.2160644 2.7739257
1241606 566420617 1.8732910 0.4336547
894179 407924425 0.0299797 2.7797851
1121414 511588877 -2.057128 1.5263671
1312808 598902980 1.6430664 -0.429931
1351620 616609024 -1.001220 2.1401367
1056862 482140361 -1.603515 -1.084472
193531 88288720 0.9997558 -0.073837
501974 229000478 0.0081386 1.6767578
128718 58721401 -1.614257 1.7619628
58981 26906715 1.9104003 1.9660644
159305 72675079 -0.250976 1.2934570
271547 123879562 0.3122558 1.9216308
1249714 570119427 0.3198242 -1.263916
757527 345583807 -1.854492 -0.115921
693488 316369218 2.1494140 1.1555175
51551 23517381 1.9099121 2.6333007
638018 291063762 -1.825927 -1.383300
838009 382299756 1.9074707 -0.727905
1230568 561385286 0.0125675 -0.524658
52399 23904558 0.0830993 -1.728027
455926 207993516 -1.817382 1.2780761
202752 92495450 1.2202148 2.6210937
1131135 516023834 0.3249511 1.8730468
678919 309722815 2.3867187 2.7583007
868725 396312379 0.5230712 -0.892700
436675 199210861 -1.734619 1.3417968
437316 199503390 0.9982910 1.1464843
378808 172812115 0.6896972 1.1230468
358663 163622105 -1.388427 0.1611328
769565 351075583 1.5947265 1.1994628
574867 262254256 0.1988220 0.6226806
585237 266985181 0.1260375 -1.820312
103674 47295943 0.8682861 -1.487548
1132532 516660989 0.6899414 -1.190673
379537 173144949 -1.785156 -0.159027
63378 28912977 0.6346435 1.6948242
533487 243376799 -0.861572 -0.827148
243661 111158130 0.7781982 -0.136199
700597 319612509 -0.780273 0.2372131
264699 120755954 0.6276855 -3.081054
441223 201286033 -1.727539 0.5191650
525103 239552085 0.0839538 2.1679687
204221 93165627 -0.006016 -0.447631
173414 79111303 1.21875 1.7111816
755935 344857744 1.2360839 0.7359619
105937 48328610 1.9616699 -0.363281
293179 133748325 -0.369567 -1.398681
91802 41880121 2.3583984 2.6210937
636515 290378321 2.2246093 0.9746093
1342802 612585931 -2.437011 1.4489746
461379 210481185 -1.709716 1.2434082
1310101 597668074 0.2186584 -1.005371
1143011 521441647 -0.106506 -2.482910
575727 262646714 -1.121093 -1.820800
674370 307647581 -0.086288 2.8950195
970986 442963829 0.9313964 -0.071487
686042 312972041 0.8334960 -0.377563
709623 323729833 -0.718261 -1.267089
967039 441163476 -0.947875 2.0795898
1343489 612899660 -0.685791 1.0136718
866914 395486006 2.1479492 1.4082031
77458 35336435 1.9829101 -2.562011
304317 138829698 2.5063476 -1.604736
416958 190216271 0.2993774 0.0790100
1300273 593184482 0.9870605 2.0102539
1275619 581937377 -1.040771 1.9223632
132864 60612404 -0.361083 -1.031738
570998 260489560 1.4235839 -1.872070
651146 297053058 -1.245117 0.4884033
1124289 512900586 1.7390136 2.2758789
670959 306091829 -0.387329 2.0400390
930676 424574228 0.8666992 -2.137207
463649 211516652 -1.239990 0.3690185
231032 105396699 -0.362426 1.4458007
99894 45571429 2.0375976 -0.150695
1194534 544946403 0.1818542 0.5227050
884147 403348123 -0.394897 -2.938476
1076896 491280034 -1.187011 -3.022460
564942 257726573 -0.076797 2.8564453
319254 145643363 2.0375976 1.4360351
168844 77026787 -0.057502 -0.129730
189305 86360690 -1.971191 2.7788085
304018 138692959 -1.845703 0.1166992
764199 348627871 1.8808593 -1.183105
528321 241019933 0.8062744 -0.379089
86078 39268679 -1.191894 0.3186035
394 179498 -1.382568 0.0262413
394 179828 2.1499023 -3.134277
100074 45653663 -0.610961 0.8327636
843468 384790221 1.71875 0.6304931
388995 177459465 1.6596679 -0.669555
291158 132826577 1.0815429 -2.821289
378004 172445285 1.2697753 -0.728149
295256 134695926 -1.639160 -0.292724
745317 340013569 0.4135131 -2.526855
163070 74392530 -1.141845 -0.098373
975822 445169759 0.2228393 0.0311470
1341649 612060651 0.1415710 -2.847656
690774 315131093 0.2258605 3.0732421
297529 135732752 0.7509765 0.8096923
288575 131648074 -0.032180 -2.877441
321565 146698124 0.3405151 1.9494628
681015 310678824 0.5589599 2.6787109
660798 301456049 0.9597167 -0.088058
898025 409678994 1.3754882 1.3552246
230135 104987520 -1.214355 -2.979980
1363173 621879190 -1.754638 -0.147277
1128157 514665233 0.3034667 -1.681640
684231 312145852 0.2824096 2.2978515
459248 209508923 -1.758056 -1.990234
949485 433154777 -0.624877 -1.946289
825276 376491096 0.6127929 -1.128906
1229010 560674329 0.7310791 -0.798950
810097 369566497 -0.404968 0.9276123
1224983 558837248 0.9066162 0.2075195
840518 383444251 0.3049926 0.6191406
1002761 457459430 0.4503173 -0.221710
917101 418381099 0.7531738 -1.350341
1337195 610028194 0.4396362 -2.770996
837543 382087061 -1.253417 1.5825195
279381 127453299 1.2976074 -0.296752
379628 173186287 1.8999023 1.8496093
31876 14541786 1.0932617 -1.719238
402708 183715466 1.7761230 1.3283691
251207 114600691 1.4384765 -1.038085
118172 53909705 0.1185913 0.8771972
132591 60487877 1.0817871 1.2480468
557641 254395650 -1.237304 -2.1875
25833 11784686 -0.544433 1.0561523
1295728 591111076 1.6120605 1.0229492
319408 145713979 1.2434082 2.3125
606766 276806659 1.8864746 -0.342956
215856 98473308 0.3826293 -1.465576
1272205 580379841 0.4537353 1.4233398
572698 261264915 -1.042968 3.0141601
1327319 605522906 0.6850585 -0.218963
837961 382277517 0.0730895 1.2082519
1131355 516123960 -0.822509 1.6584472
708963 323429031 -2.249023 0.9553222
966456 440897127 -0.304870 -1.755371
1070092 488175638 1.7429199 2.8554687
49128 22412445 1.4570312 3.0805664
51605 23542316 0.5744628 2.9750976
132718 60546288 -0.683471 -0.344970
1312933 598960047 1.2358398 0.2484741
241099 109989430 -0.661621 0.2686767
799555 364756933 0.5037841 3.0556640
433078 197570087 1.1469726 1.6079101
542631 247547977 -1.041015 2.796875
322194 146984604 -1.636718 2.6689453
135109 61637063 -0.000251 -0.174896
830757 378991153 -1.278320 2.9960937
1362604 621619648 1.1589355 0.3672485
1253018 571627161 0.4082031 0.2119445
1202347 548510767 -0.440002 1.2194824
142187 64866009 -2.075195 -1.420654
157771 71975024 1.0412597 0.7458496
992436 452749455 -1.432373 -0.727539
120145 54810160 -2.338378 0.6744384
93658 42726839 0.6564941 0.8348388
252309 115103619 2.1274414 -1.375244
   
